ID,originalMoleculeSMILES,deglycosylatedMoleculeSMILES,hadOrHasSugars,SugarMoietySMILES
TPCN02276,C=CC(C)(O)CCC1(C)C2=C(C(=O)CC1C)C(C)(C)CCC2,C=CC(C)(O)CCC1(C)C2=C(C(=O)CC1C)C(C)(C)CCC2,false,[]
TPCN02277,C=C1C2CC(=O)C3(CCC4C5(C)CCC(O)C4(CN(CCO)C5)C3C2)C1O,C=C1C2CC(=O)C3(CCC4C5(C)CCC(O)C4(CN(CCO)C5)C3C2)C1O,false,[]
TPCN02278,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,false,[]
TPCN02279,C=C1C2CC3C45C=NCC(C)(CCC4)C5CCC3(CC2OC(=O)C(C)CC)C1O,C=C1C2CC3C45C=NCC(C)(CCC4)C5CCC3(CC2OC(=O)C(C)CC)C1O,false,[]
TPCN02280,COc1cc2c(c(O)c1C(C)=O)C=C1C(=O)OC3C45CCC6C(C)(C)CCCC6(C)C4C(O)(C(=O)O5)C13O2,COc1cc2c(c(O)c1C(C)=O)C=C1C(=O)OC3C45CCC6C(C)(C)CCCC6(C)C4C(O)(C(=O)O5)C13O2,false,[]
TPCN02281,Cc1c2c(cc3c1C(=O)C(=O)C1=C3OCC1C)C(C)(C)CCC2,Cc1c2c(cc3c1C(=O)C(=O)C1=C3OCC1C)C(C)(C)CCC2,false,[]
TPCN02282,CCN1CC2(COC(=O)c3ccccc3NC(=O)C(C)CC(N)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC(C)=O)C(O)(C(OC)C23)C14,CCN1CC2(COC(=O)c3ccccc3NC(=O)C(C)CC(N)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC(C)=O)C(O)(C(OC)C23)C14,false,[]
TPCN02283,CC(C)c1oc(=O)cc2c1C(O)C1OC(=O)C3(C)CCC(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)C2(C)C13,CC(C)c1oc(=O)cc2c1C(O)C1OC(=O)C3(C)CCC(O)C2(C)C13,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN02284,COC1=C(C(C)C)C(=O)c2c(O)cc3c(c2C1=O)C=CC(=O)C3(C)C,COC1=C(C(C)C)C(=O)c2c(O)cc3c(c2C1=O)C=CC(=O)C3(C)C,false,[]
TPCN02285,CN1CC2(C)CCCC34C1C(CC23)C12CCC(CC41)C(O)(CO)C2O,CN1CC2(C)CCCC34C1C(CC23)C12CCC(CC41)C(O)(CO)C2O,false,[]
TPCN02286,C=C1C(=O)C23C(O)CC4C(C)(C)CCC(O)C4(C)C2CC(O)C1C3O,C=C1C(=O)C23C(O)CC4C(C)(C)CCC(O)C4(C)C2CC(O)C1C3O,false,[]
TPCN02287,CCN1CC2(COC(C)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C(CC23)C14)C5C6O,CCN1CC2(COC(C)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C(CC23)C14)C5C6O,false,[]
TPCN02288,C=C1C(=O)C23C(O)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O,C=C1C(=O)C23C(O)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O,false,[]
TPCN02289,CCN1CC2(COC)CCC(O)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(CC23)C14,CCN1CC2(COC)CCC(O)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(CC23)C14,false,[]
TPCN02290,CC12CCC(O)C(C)(C(=O)OC3OC(CO)C(O)C(O)C3O)C1CCC13CC(CCC12)C(O)(CO)C3,CC12CCC(O)C(C)(C(=O)O)C1CCC13CC(CCC12)C(O)(CO)C3,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02291,CC(C)=CCC1C(C)=CC=C(C=O)C1(C)C(=O)C=CC(C)(C)O,CC(C)=CCC1C(C)=CC=C(C=O)C1(C)C(=O)C=CC(C)(C)O,false,[]
TPCN02292,C=C1CCC2C(C)(C(=O)OC)CCCC2(C)C1CCC1=CCOC1=O,C=C1CCC2C(C)(C(=O)OC)CCCC2(C)C1CCC1=CCOC1=O,false,[]
TPCN02293,C=C1CC23CC4C5C6(C)CC(O)CC57C(C2C(OC(=O)C(C)CC)C1C(OC(C)=O)C37)N4C6,C=C1CC23CC4C5C6(C)CC(O)CC57C(C2C(OC(=O)C(C)CC)C1C(OC(C)=O)C37)N4C6,false,[]
TPCN02294,C=C1C2CC3(C1O)C1CC4C5(C)CCC6OC5N(CC)C1C64C3CC2O,C=C1C2CC3(C1O)C1CC4C5(C)CCC6OC5N(CC)C1C64C3CC2O,false,[]
TPCN02295,CCN1CC2(COC(=O)c3ccccc3NC(=O)C(C)CC(=O)OC)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,CCN1CC2(COC(=O)c3ccccc3NC(=O)C(C)CC(=O)OC)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,false,[]
TPCN02296,CCN1CC2(COC(=O)c3ccccc3NC(=O)CC(C)C(=O)OC)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,CCN1CC2(COC(=O)c3ccccc3NC(=O)CC(C)C(=O)OC)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,false,[]
TPCN02297,C=CC1(C)C=C2CCC3C(C)(C)CC(OC(C)=O)C(O)C3(C)C2CC1,C=CC1(C)C=C2CCC3C(C)(C)CC(OC(C)=O)C(O)C3(C)C2CC1,false,[]
TPCN02298,CC1=CCC(O)C(C=O)=CC2C(CCC(C)=CCC1)C2(C)C,CC1=CCC(O)C(C=O)=CC2C(CCC(C)=CCC1)C2(C)C,false,[]
TPCN02299,C=C1CCC2C(C(C)(C)O)CCC2(C)C(O)C=C(CO)CCC1OC1OC(CO)C(O)C(O)C1O,C=C1CCC2C(C(C)(C)O)CCC2(C)C(O)C=C(CO)CCC1O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02300,CC12CCC(O)C(C)(C(=O)OC3OC(CO)C(O)C(O)C3O)C1CCC13CC(CCC12)C(O)(CO)C3,CC12CCC(O)C(C)(C(=O)O)C1CCC13CC(CCC12)C(O)(CO)C3,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02301,CC1=C(CCc2ccoc2)C2(C)CCCC3(C)C(=O)OC(C1=O)C32,CC1=C(CCc2ccoc2)C2(C)CCCC3(C)C(=O)OC(C1=O)C32,false,[]
TPCN02302,C=C1CCC2C(C)(C(=O)O)CCCC2(C)C1CCC1=COC(=O)C1,C=C1CCC2C(C)(C(=O)O)CCCC2(C)C1CCC1=COC(=O)C1,false,[]
TPCN02303,C=CC1=C(C)C2CC(O)C3C(C)(CCC(OC(=O)CC(C)C)C3(C)C(=O)O)C2CC1,C=CC1=C(C)C2CC(O)C3C(C)(CCC(OC(=O)CC(C)C)C3(C)C(=O)O)C2CC1,false,[]
TPCN02304,C=C(C)C1C=CC(OC(=O)c2ccccn2)C23COC(C)(C(=O)C4(OC(C)=O)CC(C)C(OC(=O)CC)C4C2OC(=O)CCC)C13,C=C(C)C1C=CC(OC(=O)c2ccccn2)C23COC(C)(C(=O)C4(OC(C)=O)CC(C)C(OC(=O)CC)C4C2OC(=O)CCC)C13,false,[]
TPCN02305,C=C1C2CCC3(C1O)C1CC4C5(C)CCC(O)C4(C1N(CC)C5)C3C2OC(C)=O,C=C1C2CCC3(C1O)C1CC4C5(C)CCC(O)C4(C1N(CC)C5)C3C2OC(C)=O,false,[]
TPCN02306,CCN1CC2(COC(=O)c3ccccc3NC(=O)CC(C)C(N)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,CCN1CC2(COC(=O)c3ccccc3NC(=O)CC(C)C(N)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14,false,[]
TPCN02307,C=CC1(C)C=C2CC(O)C3C(C)(C)CCCC3(C)C2(OC)CC1,C=CC1(C)C=C2CC(O)C3C(C)(C)CCCC3(C)C2(OC)CC1,false,[]
TPCN02308,CC12CC(c3ccoc3)OC(=O)C1=CCC1(C)C2CC2COC(=O)C21O,CC12CC(c3ccoc3)OC(=O)C1=CCC1(C)C2CC2COC(=O)C21O,false,[]
TPCN02309,C=CC(C)(CCC=C(C)CCC=C(C)CCC=C(C)COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)OC1OC(CO)C(O)C(O)C1O,C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)CO,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN02310,CCN1CC2(C)CCC(OC)C34C2C(OC(C)=O)C(O)(C13)C1(OC)CC(OC)C2CC4(O)C1C2OC,CCN1CC2(C)CCC(OC)C34C2C(OC(C)=O)C(O)(C13)C1(OC)CC(OC)C2CC4(O)C1C2OC,false,[]
TPCN02311,CC=C(C=O)C1CC2c3c(c4ccccc4n3C(OC)C1)CCN2C,CC=C(C=O)C1CC2c3c(c4ccccc4n3C(OC)C1)CCN2C,false,[]
TPCN02312,C=CCC1=C(O)C(=O)C2=C(C1=O)C(O)C(O)C1C(=C)C(C)(OC(C)=O)CCC21C,C=CCC1=C(O)C(=O)C2=C(C1=O)C(O)C(O)C1C(=C)C(C)(OC(C)=O)CCC21C,false,[]
TPCN02313,C=CC(C)(CCC=C(C)CCC=C(C)CCC=C(C)COC1OC(C)C(O)C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)C1O)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)CO,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN02314,CC1=CC2C(CC(C=O)=CC3C4C(C)(C)C4(OC(=O)C(C)C(C)C)CC(C)C23O)C1=O,CC1=CC2C(CC(C=O)=CC3C4C(C)(C)C4(OC(=O)C(C)C(C)C)CC(C)C23O)C1=O,false,[]
TPCN02315,CCN1CC2(C)CCC(O)C34C5CC6C(OC)CC7(OCOC7(C(OC(C)=O)C23)C14)C5C6OC,CCN1CC2(C)CCC(O)C34C5CC6C(OC)CC7(OCOC7(C(OC(C)=O)C23)C14)C5C6OC,false,[]
TPCN02316,CCN1CC2(COC)CCC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,CCN1CC2(COC)CCC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,false,[]
TPCN02317,CC1=CC(OC(=O)c2ccccc2)C2(COC(=O)c3ccccc3)CCC(=C(C)C)C2C(OC(=O)c2cccnc2)CC2OC2CC1,CC1=CC(OC(=O)c2ccccc2)C2(COC(=O)c3ccccc3)CCC(=C(C)C)C2C(OC(=O)c2cccnc2)CC2OC2CC1,false,[]
TPCN02318,CC1CC2C(=O)C(C)(C)C(O)CCC2(O)C1(C)CCC1=CC(=O)OC1,CC1CC2C(=O)C(C)(C)C(O)CCC2(O)C1(C)CCC1=CC(=O)OC1,false,[]
TPCN02319,CC(=O)OC1CC(OC2OC(CO)C(O)C(O)C2O)C2CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1OC(C)=O,CC(=O)OC1CC(O)C2CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1OC(C)=O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02320,COC(=O)C1=CCCC2C(C)(CC(OC3OC(CO)C(O)C(O)C3O)c3ccoc3)C3CC(OC3=O)C12C,COC(=O)C1=CCCC2C(C)(CC(O)c3ccoc3)C3CC(OC3=O)C12C,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02321,CC1(C)CC(=O)CC2(C)C3CCC(C)(C(O)COC4OC(CO)C(O)C(O)C4O)C=C3CCC12,CC1(C)CC(=O)CC2(C)C3CCC(C)(C(O)CO)C=C3CCC12,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02322,COC(=O)C1=CCCC2C1(C(=O)OC)CCC(C)C21CC(c2ccoc2)OC1=O,COC(=O)C1=CCCC2C1(C(=O)OC)CCC(C)C21CC(c2ccoc2)OC1=O,false,[]
TPCN02323,CC1(C(=O)O)CCCC2(C)C1C(O)C(O)C13CC(O)(CCC21)C(O)(COC1OC(CO)C(O)C(O)C1O)C3,CC1(C(=O)O)CCCC2(C)C1C(O)C(O)C13CC(O)(CO)C(O)(CCC21)C3,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02324,CC(C)C1(O)C=C2C(O)C(O)C3C(C)(C)CCCC3(C)C2(O)C(O)C1,CC(C)C1(O)C=C2C(O)C(O)C3C(C)(C)CCCC3(C)C2(O)C(O)C1,false,[]
TPCN02325,C=C1C2CCC3C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1OC(=O)C=Cc1ccccc1,C=C1C2CCC3C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1OC(=O)C=Cc1ccccc1,false,[]
TPCN02326,CC1(O)C(=O)CC23COC(=O)C2=CCCC3C1(C)CCC1=CC(=O)OC1,CC1(O)C(=O)CC23COC(=O)C2=CCCC3C1(C)CCC1=CC(=O)OC1,false,[]
TPCN02327,CCN1CC2(COC)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6O)C(C(OC)C23)C14,CCN1CC2(COC)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6O)C(C(OC)C23)C14,false,[]
TPCN02328,CCN1CC2(COC(=O)c3ccccc3NC(=O)C(C)CC(N)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC(=O)C(C)C)C(O)(C(OC)C23)C14,CCN1CC2(COC(=O)c3ccccc3NC(=O)C(C)CC(N)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC(=O)C(C)C)C(O)(C(OC)C23)C14,false,[]
TPCN02329,COc1ccc(CC(CO)C(CO)Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)cc1OC,COc1cc(CC(CO)C(CO)Cc2ccc(OC)c(OC)c2)ccc1O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02330,C=C1C(=O)C23C(O)CC4C(C)(C)CCC(OC(C)=O)C4(C)C2CCC1C3O,C=C1C(=O)C23C(O)CC4C(C)(C)CCC(OC(C)=O)C4(C)C2CCC1C3O,false,[]
TPCN02331,CC=C(C)C(=O)OCC12C(OC(C)=O)CC(C)C(C)(CCC3=CC(=O)OC3)C1C(OC(C)=O)CC(OC(C)=O)C21CO1,CC=C(C)C(=O)OCC12C(OC(C)=O)CC(C)C(C)(CCC3=CC(=O)OC3)C1C(OC(C)=O)CC(OC(C)=O)C21CO1,false,[]
TPCN02332,CC(C)c1cc2c(cc1O)C=C1C(=O)CC(C)(C)C1CC2,CC(C)c1cc2c(cc1O)C=C1C(=O)CC(C)(C)C1CC2,false,[]
TPCN02333,CC(C)(O)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C,CC(C)(O)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C,false,[]
TPCN02334,COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,false,[]
TPCN02335,C=C1C(OC(=O)C(C)C)C(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(=O)C2(OC(C)=O)CC(C)C(OC(C)=O)C2C1OC(C)=O,C=C1C(OC(=O)C(C)C)C(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(=O)C2(OC(C)=O)CC(C)C(OC(C)=O)C2C1OC(C)=O,false,[]
TPCN02336,C=C1CC23C4C(O)C1CC2C12CC(OC(=O)c5ccccc5)CC5(C)C[N+](C)(C41)C(O)(C3O)C52.[OH-],C=C1CC23C4C(O)C1CC2C12CC(OC(=O)c5ccccc5)CC5(C)C[N+](C)(C41)C(O)(C3O)C52.[OH-],false,[]
TPCN02337,CCN1CC2(C)CCC(O)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(CC23)C14,CCN1CC2(C)CCC(O)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(CC23)C14,false,[]
TPCN02338,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,false,[]
TPCN02339,C=CC(C)(O)CCC1=C(C)C(=O)CC2C(C)(C)CCCC12C,C=CC(C)(O)CCC1=C(C)C(=O)CC2C(C)(C)CCCC12C,false,[]
TPCN02340,CCN1CC2(COC)CCC(OC)C34C5CC6C(O)CC(O)(C(CC23)C14)C5C6OC(=O)c1ccccc1,CCN1CC2(COC)CCC(OC)C34C5CC6C(O)CC(O)(C(CC23)C14)C5C6OC(=O)c1ccccc1,false,[]
TPCN02341,C=C1C(=O)C23C(O)CC4C(C)(CO)CCCC4(C)C2CC(O)C1C3O,C=C1C(=O)C23C(O)CC4C(C)(CO)CCCC4(C)C2CC(O)C1C3O,false,[]
TPCN02342,CC(=O)OCC12CCC(C)(O)C3CC31C1CCC(C(C)C)C1(C)CC2,CC(=O)OCC12CCC(C)(O)C3CC31C1CCC(C(C)C)C1(C)CC2,false,[]
TPCN02343,C=CC(C)(CCC=C(CO)CCC=C(C)CCC=C(C)COC1OC(COC2OC(C)C(O)C(O)C2O)C(OC2OC(C)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,C=CC(C)(O)CCC=C(CO)CCC=C(C)CCC=C(C)CO,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN02344,CCN1CC2(COC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC(=O)C(C)C)C(O)(C(OC)C23)C14,CCN1CC2(COC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC(=O)C(C)C)C(O)(C(OC)C23)C14,false,[]
TPCN02345,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,false,[]
TPCN02346,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)CC(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)CC(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,false,[]
TPCN02347,CC1(C(O)CO)CCC2C(C)(CCC3C(C)(C)C(OC4OC(CO)C(O)C(O)C4O)CCC23C)O1,CC1(C(O)CO)CCC2C(C)(CCC3C(C)(C)C(O)CCC23C)O1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN02348,CC(=O)OC1CC(C)C(O)(CCC2=CC(=O)OC2)C2(C)CCCC(C)(C)C12,CC(=O)OC1CC(C)C(O)(CCC2=CC(=O)OC2)C2(C)CCCC(C)(C)C12,false,[]
TPCN02349,CCN1CC23OC2CC(OC)C24C5CC6C(OC)CC(O)(C5C6O)C(O)(C(O)C32)C14,CCN1CC23OC2CC(OC)C24C5CC6C(OC)CC(O)(C5C6O)C(O)(C(O)C32)C14,false,[]
TPCN02350,C=C1C(=O)C23C(O)CC4C(C)(C)CCC(O)C4(C)C2CCC1C3O,C=C1C(=O)C23C(O)CC4C(C)(C)CCC(O)C4(C)C2CCC1C3O,false,[]
TPCN02351,C=C1C(OC(C)=O)C(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(=O)C2(OC(C)=O)CC(C)(OC(=O)c3ccccc3)C(OC(C)=O)C2C1OC(C)=O,C=C1C(OC(C)=O)C(OC(C)=O)C(=O)C(C)(C)C=CC(C)C(=O)C2(OC(C)=O)CC(C)(OC(=O)c3ccccc3)C(OC(C)=O)C2C1OC(C)=O,false,[]
TPCN02352,CC1=CC(=O)C2C(C)(CO)CCCC2(C)C12CCC(C)(CC(=O)O)O2,CC1=CC(=O)C2C(C)(CO)CCCC2(C)C12CCC(C)(CC(=O)O)O2,false,[]
TPCN02353,C=C1C(OC(=O)C=Cc2ccccc2)CC(OC(C)=O)C2(C)C(OC(C)=O)C(OC(C)=O)C3(O)C(C)=C(OC(C)=O)CC(C(OC(C)=O)C12)C3(C)C,C=C1C(OC(=O)C=Cc2ccccc2)CC(OC(C)=O)C2(C)C(OC(C)=O)C(OC(C)=O)C3(O)C(C)=C(OC(C)=O)CC(C(OC(C)=O)C12)C3(C)C,false,[]
TPCN02354,CCN1CC2(COC(=O)c3ccccc3NC(=O)CC(C)C(N)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC(C)=O)C(O)(C(OC)C23)C14,CCN1CC2(COC(=O)c3ccccc3NC(=O)CC(C)C(N)=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC(C)=O)C(O)(C(OC)C23)C14,false,[]
TPCN02355,CC1=CC(OC(=O)c2cccnc2)C2(COC(=O)c3ccccc3)CCC(=C(C)C)C2C(OC(=O)c2cccnc2)CC2(C)OC2CC1,CC1=CC(OC(=O)c2cccnc2)C2(COC(=O)c3ccccc3)CCC(=C(C)C)C2C(OC(=O)c2cccnc2)CC2(C)OC2CC1,false,[]
TPCN02356,C=C(C)C1C=CC(OC(=O)c2ccccn2)C23COC(C)(C(=O)C4(OC(C)=O)CC(C)C(OC(=O)CCC)C4C2OC(=O)CCC)C13,C=C(C)C1C=CC(OC(=O)c2ccccn2)C23COC(C)(C(=O)C4(OC(C)=O)CC(C)C(OC(=O)CCC)C4C2OC(=O)CCC)C13,false,[]
TPCN02357,C=C1C(=O)C23C(O)CC4C(C)(C)C(OC(C)=O)CC(O)C4(C)C2CC(=O)C1C3O,C=C1C(=O)C23C(O)CC4C(C)(C)C(OC(C)=O)CC(O)C4(C)C2CC(=O)C1C3O,false,[]
TPCN02358,CC1(C)CCCC2(C)C1CCC13CC(CCC12)C(C1CC24CCC5C(C)(C)CCCC5(C)C2CCC1C4)C3,CC1(C)CCCC2(C)C1CCC13CC(CCC12)C(C1CC24CCC5C(C)(C)CCCC5(C)C2CCC1C4)C3,false,[]
TPCN02359,COC1C(=O)C2=C(C(=O)C=C(C(C)C)C2=O)C2(C)CCCC(C)(C)C12OC,COC1C(=O)C2=C(C(=O)C=C(C(C)C)C2=O)C2(C)CCCC(C)(C)C12OC,false,[]
TPCN02360,COC(=O)C1(C)CCCC2(C)C34CC5C6CC3(CC65C)C(=O)C(=O)C12O4,COC(=O)C1(C)CCCC2(C)C34CC5C6CC3(CC65C)C(=O)C(=O)C12O4,false,[]
TPCN02361,CC1(C)CCC(O)C2(C)C1CCC13CC(CCC12)C(O)(CO)C3,CC1(C)CCC(O)C2(C)C1CCC13CC(CCC12)C(O)(CO)C3,false,[]
TPCN02362,CCN1CC2(C)C=CC(OC)C34C5CC6C(OC)CC7(OCOC7(C(OC(C)=O)C23)C14)C5C6OC,CCN1CC2(C)C=CC(OC)C34C5CC6C(OC)CC7(OCOC7(C(OC(C)=O)C23)C14)C5C6OC,false,[]
TPCN02363,CC1CC2C(=O)C(C)(C)C(OC=O)CCC2(O)C1(C)CCC1=CC(=O)OC1,CC1CC2C(=O)C(C)(C)C(OC=O)CCC2(O)C1(C)CCC1=CC(=O)OC1,false,[]
TPCN02364,C=C1CC23CC(OC(C)=O)C4(O)C5(C)CC(O)CC46C(C2C1C(OC(=O)C(C)=CC)C(OC(=O)C(C)=CCO)C36)N(C)C5,C=C1CC23CC(OC(C)=O)C4(O)C5(C)CC(O)CC46C(C2C1C(OC(=O)C(C)=CC)C(OC(=O)C(C)=CCO)C36)N(C)C5,false,[]
TPCN02365,C=C(C)C1C=CC(OC(=O)c2ccccn2)C23COC(C)(C(=O)C4(OC(C)=O)CC(C)C(OC(=O)CC)C4C2OC(=O)CC)C13,C=C(C)C1C=CC(OC(=O)c2ccccn2)C23COC(C)(C(=O)C4(OC(C)=O)CC(C)C(OC(=O)CC)C4C2OC(=O)CC)C13,false,[]
TPCN02366,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1C3,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1C3,false,[]
TPCN02367,C=C1C2CC3C4N5CC6(C)CCCC47C6C5C(OC(=O)c4ccccc4)C3(C1O)C7C2OC(C)=O,C=C1C2CC3C4N5CC6(C)CCCC47C6C5C(OC(=O)c4ccccc4)C3(C1O)C7C2OC(C)=O,false,[]
TPCN02368,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,false,[]
TPCN02369,C=C1C(OC(=O)C(C)C)C(OC(C)=O)C(OC(C)=O)C(C)(C)C=CC(C)C(OC(=O)c2ccccc2)C2(O)CC(C)(OC(C)=O)C(OC(C)=O)C2C1OC(=O)C(C)C,C=C1C(OC(=O)C(C)C)C(OC(C)=O)C(OC(C)=O)C(C)(C)C=CC(C)C(OC(=O)c2ccccc2)C2(O)CC(C)(OC(C)=O)C(OC(C)=O)C2C1OC(=O)C(C)C,false,[]
TPCN02370,CCN1CC2(CO)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(C(OC)C23)C14,CCN1CC2(CO)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(C(OC)C23)C14,false,[]
TPCN02371,C=C1CCC2C(C)(C(=O)OC)CCCC2(C)C1CC=C(C)C(COC(C)=O)OC(C)=O,C=C1CCC2C(C)(C(=O)OC)CCCC2(C)C1CC=C(C)C(COC(C)=O)OC(C)=O,false,[]
TPCN02372,CC1=CC(=O)C2=C(C)CCCC2(C)C12CCC(C)(CC(=O)O)O2,CC1=CC(=O)C2=C(C)CCCC2(C)C12CCC(C)(CC(=O)O)O2,false,[]
TPCN02373,COC(=O)CC1(C)CCC2(O1)C(C)=CC(=O)C1C(C)(O)CCCC12C,COC(=O)CC1(C)CCC2(O1)C(C)=CC(=O)C1C(C)(O)CCCC12C,false,[]
TPCN02374,CC(C)C1=C(O)C2=C(C(=O)C1=O)C1(C(=O)O)CCCC(C)(C)C1CC2,CC(C)C1=C(O)C2=C(C(=O)C1=O)C1(C(=O)O)CCCC(C)(C)C1CC2,false,[]
