row,columns,similarity,row_content,columns_content,fold
TPCN06292,TPCN04670,0.9753521126760564,6e-05,0.00013,2.1666666666666665
TPCN00807,TPCN00782,0.9588452088452089,6e-06,1.3e-05,2.1666666666666665
TPCN04894,TPCN04264,0.9677852348993288,0.010924,0.005042,2.1666005553351844
TPCN05382,TPCN05328,0.9621676891615542,0.002,0.004333,2.1665
TPCN05981,TPCN03599,0.976470588235294,0.004333,0.002,2.1665
TPCN01598,TPCN01373,0.9766666666666668,0.000277,0.0006,2.166064981949458
TPCN05766,TPCN05518,0.992831541218638,0.000693,0.00032,2.165625
TPCN00060,TPCN00036,0.96580310880829,0.016,0.03465,2.165625
TPCN05524,TPCN05450,1.0,0.000308,0.000667,2.1655844155844153
TPCN04276,TPCN04230,0.983451536643026,0.00254,0.0055,2.165354330708661
TPCN05762,TPCN05511,0.955451348182884,0.000721,0.000333,2.165165165165165
TPCN05762,TPCN03915,0.9576968272620446,0.000721,0.000333,2.165165165165165
TPCN05547,TPCN05496,0.9556592765460912,0.0002,0.000433,2.165
TPCN03792,TPCN03642,0.9583756345177664,0.000667,0.001444,2.1649175412293853
TPCN04870,TPCN03842,0.9704491725768322,0.01775,0.0082,2.164634146341463
TPCN05538,TPCN05096,0.9620689655172414,0.000231,0.0005,2.1645021645021645
TPCN06176,TPCN05757,0.9629186602870812,0.000385,0.000833,2.1636363636363636
TPCN06175,TPCN05757,0.9629186602870812,0.000385,0.000833,2.1636363636363636
TPCN04903,TPCN04860,0.9548693586698336,0.009244,0.02,2.163565556036348
TPCN05151,TPCN04686,0.9634015069967709,0.000225,0.000104,2.1634615384615383
TPCN05152,TPCN04686,0.9634015069967709,0.000225,0.000104,2.1634615384615383
TPCN05379,TPCN04238,0.9542217700915564,0.002034,0.0044,2.1632251720747298
TPCN04552,TPCN03880,0.977326968973747,0.000282,0.00061,2.1631205673758864
TPCN04024,TPCN03739,0.9772727272727272,0.001923,0.000889,2.1631046119235093
TPCN05940,TPCN04934,0.9570815450643776,0.011414,0.005278,2.16256157635468
TPCN04726,TPCN04627,0.9618834080717488,8e-05,0.000173,2.1625
TPCN04881,TPCN04845,0.9641148325358851,0.013333,0.02883,2.1623040576014403
TPCN05712,TPCN05409,0.9560570071258908,0.003053,0.001412,2.162181303116147
TPCN03377,TPCN03376,0.951167728237792,3.7e-05,8e-05,2.1621621621621623
TPCN03379,TPCN03378,1.0,3.7e-05,8e-05,2.1621621621621623
TPCN04987,TPCN04361,0.9526493799323562,0.002482,0.001148,2.162020905923345
TPCN05093,TPCN03702,0.9613259668508288,0.0005,0.001081,2.162
TPCN05147,TPCN03832,0.9640718562874252,0.000241,0.000521,2.1618257261410787
TPCN05449,TPCN05397,0.981042654028436,0.000717,0.00155,2.161785216178522
TPCN05507,TPCN04634,0.9696969696969696,0.000361,0.000167,2.161676646706587
TPCN05506,TPCN03765,0.9638273045507584,0.000365,0.000789,2.1616438356164385
TPCN05544,TPCN04212,0.965186074429772,0.021,0.009715,2.1616057642820383
TPCN04806,TPCN04667,0.9516853932584268,0.000281,0.00013,2.161538461538462
TPCN03809,TPCN03669,0.9704491725768322,0.000583,0.00126,2.161234991423671
TPCN05760,TPCN04522,0.961916461916462,0.000778,0.00036,2.161111111111111
TPCN05757,TPCN04318,0.9515366430260048,0.000833,0.0018,2.1608643457382954
TPCN05757,TPCN04314,0.9515366430260048,0.000833,0.0018,2.1608643457382954
TPCN04912,TPCN04875,0.9527649769585254,0.007,0.015126,2.160857142857143
TPCN03796,TPCN03649,0.97239263803681,0.000648,0.0014,2.1604938271604937
TPCN04836,TPCN04473,0.9674698795180724,0.04375,0.02025,2.1604938271604937
TPCN05050,TPCN04303,0.9584816132858838,0.000899,0.001942,2.1601779755283648
TPCN05059,TPCN04324,0.960233918128655,0.000787,0.0017,2.160101651842439
TPCN05059,TPCN04325,0.9551724137931036,0.000787,0.0017,2.160101651842439
TPCN05096,TPCN03704,0.9655172413793104,0.0005,0.00108,2.16
TPCN03903,TPCN03772,1.0,0.00035,0.000756,2.16
TPCN06183,TPCN03772,0.975177304964539,0.00035,0.000756,2.16
TPCN06056,TPCN05338,0.951332560834299,0.001667,0.0036,2.1595680863827234
TPCN05020,TPCN04446,0.958502024291498,0.0013,0.000602,2.1594684385382057
TPCN04358,TPCN04277,0.9711649365628604,0.001167,0.00252,2.159383033419023
TPCN00276,TPCN00179,0.9616995810891682,0.000741,0.0016,2.1592442645074224
TPCN05410,TPCN05079,0.959051724137931,0.001397,0.000647,2.1591962905718702
TPCN04388,TPCN03864,0.9584775086505192,0.00095,0.00044,2.159090909090909
TPCN05720,TPCN04372,0.9757975797579758,0.002375,0.0011,2.1590909090909087
TPCN05751,TPCN05106,0.960620525059666,0.000926,0.000429,2.1585081585081585
TPCN06170,TPCN06099,0.9501084598698482,0.000417,0.0009,2.158273381294964
TPCN01903,TPCN01779,0.9806701030927836,5.7e-05,0.000123,2.1578947368421053
TPCN06171,TPCN04610,0.958133971291866,0.00041,0.00019,2.1578947368421053
TPCN05025,TPCN03555,0.9637426900584796,0.001236,0.002667,2.1577669902912624
TPCN05026,TPCN03884,0.9645808736717828,0.001236,0.002667,2.1577669902912624
TPCN05025,TPCN03884,0.9544392523364486,0.001236,0.002667,2.1577669902912624
TPCN05026,TPCN03555,0.9739952718676124,0.001236,0.002667,2.1577669902912624
TPCN05448,TPCN03912,0.9651162790697676,0.000725,0.000336,2.1577380952380953
TPCN04421,TPCN03912,0.9866844207723036,0.000725,0.000336,2.1577380952380953
TPCN06035,TPCN03577,0.9809843400447428,0.00224,0.004833,2.1575892857142858
TPCN05033,TPCN03832,0.9657210401891252,0.001124,0.000521,2.1573896353166986
TPCN05124,TPCN03777,0.950354609929078,0.000337,0.000727,2.1572700296735903
TPCN05079,TPCN04545,0.9632829373650108,0.000647,0.0003,2.1566666666666667
TPCN05608,TPCN04620,0.9812568908489526,8.3e-05,0.000179,2.156626506024096
TPCN05416,TPCN04458,0.9767711962833914,0.001227,0.000569,2.1564147627416523
TPCN05506,TPCN05059,0.9558652729384436,0.000365,0.000787,2.156164383561644
TPCN06202,TPCN04453,0.9616306954436452,0.000269,0.00058,2.156133828996283
TPCN03719,TPCN03587,0.998984771573604,0.001,0.002156,2.1559999999999997
TPCN05050,TPCN03876,0.9537366548042704,0.000899,0.000417,2.1558752997601918
TPCN06017,TPCN04341,0.9550827423167848,0.00291,0.00135,2.1555555555555554
TPCN06310,TPCN04707,0.9763694951664876,4.5e-05,9.7e-05,2.1555555555555554
TPCN06310,TPCN04708,0.9763694951664876,4.5e-05,9.7e-05,2.1555555555555554
TPCN04872,TPCN04219,0.9542168674698795,0.015667,0.007269,2.155317100013757
TPCN06089,TPCN05785,0.951219512195122,0.001,0.000464,2.1551724137931036
TPCN05073,TPCN03637,0.972168905950096,0.000696,0.0015,2.1551724137931036
TPCN05072,TPCN03637,0.972168905950096,0.000696,0.0015,2.1551724137931036
TPCN05785,TPCN03718,0.9544924154025672,0.000464,0.001,2.1551724137931036
TPCN06008,TPCN05407,0.969661610268378,0.003077,0.001428,2.1547619047619047
TPCN04291,TPCN03714,1.0,0.0022,0.001021,2.1547502448579827
TPCN05265,TPCN04184,0.9879951980792316,0.029006,0.0625,2.1547266082879406
TPCN04324,TPCN03765,0.979905437352246,0.0017,0.000789,2.1546261089987326
TPCN04325,TPCN03765,0.9607843137254902,0.0017,0.000789,2.1546261089987326
TPCN05778,TPCN04570,0.9647058823529412,0.00053,0.000246,2.154471544715447
TPCN04219,TPCN04199,0.9548693586698336,0.007269,0.01566,2.1543541064795706
TPCN04302,TPCN03736,0.9691211401425178,0.001958,0.000909,2.1540154015401543
TPCN05709,TPCN04251,0.9846335697399528,0.003714,0.008,2.154011847065159
TPCN05709,TPCN04218,0.9709639953542392,0.003714,0.008,2.154011847065159
TPCN05709,TPCN03580,0.9846335697399528,0.003714,0.008,2.154011847065159
TPCN04894,TPCN04854,1.0,0.010924,0.023529,2.153881362138411
TPCN05297,TPCN04262,0.9879951980792316,0.007,0.00325,2.153846153846154
TPCN05296,TPCN04262,0.9573732718894008,0.007,0.00325,2.153846153846154
TPCN00571,TPCN00436,0.9747474747474748,0.00013,0.00028,2.1538461538461537
TPCN03795,TPCN03649,0.955719557195572,0.00065,0.0014,2.1538461538461537
TPCN05020,TPCN03551,0.9949545913218972,0.0013,0.0028,2.1538461538461537
TPCN03660,TPCN03551,0.9525731584258323,0.0013,0.0028,2.1538461538461537
TPCN04033,TPCN03660,0.9989417989417988,0.0028,0.0013,2.1538461538461537
TPCN00662,TPCN00555,0.9921026653504442,6.5e-05,0.00014,2.1538461538461537
TPCN03663,TPCN03552,0.9827956989247312,0.0013,0.0028,2.1538461538461537
TPCN05020,TPCN03550,0.9807302231237324,0.0013,0.0028,2.1538461538461537
TPCN04033,TPCN03663,0.9671957671957672,0.0028,0.0013,2.1538461538461537
TPCN03660,TPCN03552,0.9809725158562368,0.0013,0.0028,2.1538461538461537
TPCN03845,TPCN03649,0.9723247232472324,0.00065,0.0014,2.1538461538461537
TPCN05479,TPCN03943,1.0,0.00056,0.00026,2.1538461538461537
TPCN04675,TPCN04652,0.9627403846153846,0.000308,0.000143,2.1538461538461537
TPCN06175,TPCN03754,0.992744860943168,0.000385,0.000829,2.153246753246753
TPCN06176,TPCN03754,0.992744860943168,0.000385,0.000829,2.153246753246753
TPCN05518,TPCN04428,0.990442054958184,0.00032,0.000689,2.153125
TPCN05338,TPCN03631,0.9640371229698376,0.0036,0.001672,2.15311004784689
TPCN06005,TPCN04332,0.9557625145518044,0.003333,0.001548,2.1531007751937987
TPCN04458,TPCN04351,0.9730046948356808,0.000569,0.001225,2.1528998242530757
TPCN05499,TPCN04610,0.9534342258440046,0.000409,0.00019,2.1526315789473682
TPCN05573,TPCN04110,0.9530355097365406,0.000127,5.9e-05,2.152542372881356
TPCN05420,TPCN04276,0.9612676056338028,0.00118,0.00254,2.152542372881356
TPCN05391,TPCN04403,0.968041237113402,0.001721,0.0008,2.15125
TPCN04458,TPCN03677,0.976470588235294,0.000569,0.001224,2.151142355008788
TPCN05005,TPCN04577,0.9730569948186528,0.001613,0.00075,2.1506666666666665
TPCN05429,TPCN04299,0.9579929988331388,0.00093,0.002,2.150537634408602
TPCN04923,TPCN04881,0.9820574162679426,0.0062,0.013333,2.150483870967742
TPCN00670,TPCN00574,0.9858356940509916,6e-05,0.000129,2.15
TPCN01948,TPCN01840,0.954308093994778,4e-05,8.6e-05,2.15
TPCN04381,TPCN03829,0.951657458563536,0.001,0.00215,2.15
TPCN01947,TPCN01840,0.954308093994778,4e-05,8.6e-05,2.15
TPCN05392,TPCN04403,0.9958762886597938,0.00172,0.0008,2.15
TPCN05700,TPCN04276,0.9844868735083532,0.00546,0.00254,2.149606299212598
TPCN04589,TPCN04487,0.9619631901840492,0.000214,0.00046,2.149532710280374
TPCN04458,TPCN03897,0.9658018867924528,0.000569,0.001223,2.149384885764499
TPCN05251,TPCN03905,0.958382877526754,0.0552,0.025683,2.1492816259782734
TPCN05564,TPCN04101,0.9533116178067318,0.000144,6.7e-05,2.1492537313432836
TPCN05624,TPCN05565,1.0,6.7e-05,0.000144,2.1492537313432836
TPCN06283,TPCN05565,1.0,6.7e-05,0.000144,2.1492537313432836
TPCN06166,TPCN03736,0.9573690621193668,0.000423,0.000909,2.148936170212766
TPCN05496,TPCN05429,0.9743290548424738,0.000433,0.00093,2.147806004618938
TPCN05509,TPCN04004,1.0,0.00035,0.000163,2.147239263803681
TPCN05762,TPCN04332,0.968421052631579,0.000721,0.001548,2.147018030513176
TPCN06055,TPCN05997,0.9787516600265604,0.001677,0.0036,2.146690518783542
TPCN05829,TPCN05124,0.9667458432304038,0.000157,0.000337,2.1464968152866244
TPCN06171,TPCN03742,0.976629766297663,0.00041,0.00088,2.1463414634146343
TPCN00474,TPCN00332,0.9755792110206636,0.000233,0.0005,2.1459227467811157
TPCN03731,TPCN03591,0.979905437352246,0.000948,0.002034,2.1455696202531644
TPCN05420,TPCN03822,0.966903073286052,0.00118,0.00055,2.1454545454545455
TPCN05420,TPCN03821,0.9657615112160568,0.00118,0.00055,2.1454545454545455
TPCN05460,TPCN03652,1.0,0.00064,0.001373,2.1453125
TPCN04433,TPCN03923,0.956140350877193,0.00065,0.000303,2.145214521452145
TPCN04905,TPCN04249,0.9702127659574468,0.00858,0.004,2.145
TPCN04597,TPCN04499,0.9822695035460992,0.0002,0.000429,2.145
TPCN04601,TPCN04500,0.9666666666666668,0.0002,0.000429,2.145
TPCN06202,TPCN06139,0.9925742574257426,0.000269,0.000577,2.1449814126394053
TPCN06202,TPCN06138,0.9792429792429792,0.000269,0.000577,2.1449814126394053
TPCN05771,TPCN05129,0.961768219832736,0.000667,0.000311,2.1446945337620575
TPCN04622,TPCN04087,1.0,0.000178,8.3e-05,2.144578313253012
TPCN05321,TPCN04209,0.9797619047619048,0.004875,0.010454,2.1444102564102563
TPCN05096,TPCN04378,0.9551724137931036,0.0005,0.001072,2.144
TPCN05096,TPCN04377,0.9505747126436782,0.0005,0.001072,2.144
TPCN03832,TPCN03694,0.9544924154025672,0.000521,0.001117,2.1439539347408827
TPCN03957,TPCN03543,0.9602272727272728,0.001333,0.002857,2.143285821455364
TPCN05716,TPCN03661,0.9836639439906651,0.002786,0.0013,2.143076923076923
TPCN05382,TPCN04945,0.9915878023133544,0.002,0.004286,2.143
TPCN06045,TPCN05982,0.9936204146730464,0.002,0.004286,2.143
TPCN04767,TPCN04095,0.9737394957983192,3.5e-05,7.5e-05,2.142857142857143
TPCN05479,TPCN03886,0.9787234042553192,0.00056,0.0012,2.142857142857143
TPCN04418,TPCN03903,0.9704491725768322,0.00075,0.00035,2.142857142857143
TPCN00519,TPCN00380,0.9791418355184744,0.000175,0.000375,2.142857142857143
TPCN04179,TPCN03851,0.9686274509803922,0.105,0.225,2.142857142857143
TPCN06183,TPCN04418,0.9759903961584634,0.00035,0.00075,2.142857142857143
TPCN06292,TPCN04151,0.9683098591549296,6e-05,2.8e-05,2.142857142857143
TPCN04660,TPCN04541,1.0,0.00014,0.0003,2.142857142857143
TPCN05509,TPCN04577,0.9536290322580644,0.00035,0.00075,2.142857142857143
TPCN05297,TPCN04201,1.0,0.007,0.015,2.142857142857143
TPCN06214,TPCN04051,0.955386289445049,0.000225,0.000105,2.142857142857143
TPCN05755,TPCN04314,0.965186074429772,0.00084,0.0018,2.142857142857143
TPCN05755,TPCN04318,0.965186074429772,0.00084,0.0018,2.142857142857143
TPCN03261,TPCN03229,0.9647630619684082,7e-06,1.5e-05,2.142857142857143
TPCN03123,TPCN02990,0.9932885906040269,5.6e-05,0.00012,2.142857142857143
TPCN04860,TPCN04838,1.0,0.02,0.042857,2.1428499999999997
TPCN04250,TPCN03859,0.961038961038961,0.004,0.008571,2.14275
TPCN05989,TPCN03859,0.967509025270758,0.004,0.008571,2.14275
TPCN03859,TPCN03548,0.952046783625731,0.008571,0.004,2.14275
TPCN05943,TPCN05322,0.9699879951980792,0.01,0.004667,2.142704092564817
TPCN05322,TPCN05286,0.969770253929867,0.004667,0.01,2.142704092564817
TPCN05060,TPCN05002,0.9576837416481068,0.000778,0.001667,2.1426735218508997
TPCN03685,TPCN03560,0.965065502183406,0.0012,0.002571,2.1425
TPCN04358,TPCN03568,0.9822695035460992,0.001167,0.0025,2.1422450728363325
TPCN06139,TPCN05025,0.9584816132858838,0.000577,0.001236,2.1421143847487
TPCN06138,TPCN05026,0.953900709219858,0.000577,0.001236,2.1421143847487
TPCN06139,TPCN05026,0.9688249400479616,0.000577,0.001236,2.1421143847487
TPCN05791,TPCN04610,0.9522700814901048,0.000407,0.00019,2.142105263157895
TPCN06182,TPCN05471,0.9527186761229316,0.000359,0.000769,2.1420612813370474
TPCN06182,TPCN05470,0.9527186761229316,0.000359,0.000769,2.1420612813370474
TPCN06182,TPCN06115,0.9527186761229316,0.000359,0.000769,2.1420612813370474
TPCN01600,TPCN01384,0.9689922480620154,0.000276,0.000591,2.1413043478260874
TPCN03999,TPCN03898,0.9604743083003952,0.00017,0.000364,2.1411764705882352
TPCN01525,TPCN01313,0.953341740226986,0.000355,0.00076,2.1408450704225355
TPCN05761,TPCN03622,0.9686800894854586,0.000774,0.001657,2.1408268733850133
TPCN04348,TPCN04271,0.9793601651186792,0.001273,0.002725,2.140612725844462
TPCN05096,TPCN03705,0.9701149425287356,0.0005,0.00107,2.14
TPCN05762,TPCN05124,0.989247311827957,0.000721,0.000337,2.1394658753709197
TPCN05260,TPCN04188,0.9622195985832348,0.07272,0.155556,2.139108910891089
TPCN05050,TPCN04024,0.9739027283511268,0.000899,0.001923,2.139043381535039
TPCN05564,TPCN05524,0.9533116178067318,0.000144,0.000308,2.138888888888889
TPCN05950,TPCN04870,0.9703791469194312,0.0083,0.01775,2.13855421686747
TPCN06126,TPCN04540,0.992744860943168,0.00068,0.000318,2.1383647798742142
TPCN04540,TPCN04430,0.9630512514898688,0.000318,0.00068,2.1383647798742142
TPCN04540,TPCN03787,0.9878345498783456,0.000318,0.00068,2.1383647798742142
TPCN04892,TPCN04323,0.9680851063829788,0.0115,0.02459,2.1382608695652174
TPCN05785,TPCN03968,0.9601406799531068,0.000464,0.000217,2.1382488479262673
TPCN00068,TPCN00041,0.9900071377587436,0.013815,0.029538,2.138110749185668
TPCN05806,TPCN04455,0.9769319492502884,0.000269,0.000575,2.1375464684014873
TPCN04240,TPCN03599,0.9537869062901156,0.004275,0.002,2.1375
TPCN04306,TPCN03739,0.983451536643026,0.0019,0.000889,2.137232845894263
TPCN05008,TPCN04961,0.981132075471698,0.001573,0.003361,2.136681500317864
TPCN04637,TPCN04533,0.9822309970384996,0.000161,0.000344,2.1366459627329193
TPCN04303,TPCN03735,0.961904761904762,0.001942,0.000909,2.1364136413641366
TPCN04303,TPCN03736,0.9841656516443362,0.001942,0.000909,2.1364136413641366
TPCN06157,TPCN04585,0.9528415961305924,0.00047,0.00022,2.1363636363636362
TPCN05222,TPCN04585,0.9674698795180724,0.00047,0.00022,2.1363636363636362
TPCN06216,TPCN06157,0.9628252788104088,0.00022,0.00047,2.1363636363636362
TPCN05222,TPCN04587,0.9578686493184636,0.00047,0.00022,2.1363636363636362
TPCN06263,TPCN04132,0.9644495412844036,9.4e-05,4.4e-05,2.1363636363636362
TPCN06216,TPCN05222,0.9826732673267328,0.00022,0.00047,2.1363636363636362
TPCN06005,TPCN05501,0.9509918319719952,0.003333,0.00712,2.136213621362136
TPCN04439,TPCN04341,0.9735894357743096,0.000632,0.00135,2.136075949367089
TPCN05057,TPCN04999,0.9720730397422128,0.000787,0.001681,2.135959339263024
TPCN04260,TPCN03634,0.961892247043364,0.0033,0.001545,2.1359223300970873
TPCN05420,TPCN04277,0.956170703575548,0.00118,0.00252,2.135593220338983
TPCN04489,TPCN03727,0.9920318725099602,0.000459,0.00098,2.1350762527233114
TPCN06352,TPCN03862,0.9803149606299212,0.000208,0.000444,2.1346153846153846
TPCN04982,TPCN03674,0.9721603563474388,0.002667,0.00125,2.1336
TPCN05460,TPCN04544,0.965186074429772,0.00064,0.0003,2.1333333333333337
TPCN06233,TPCN05518,0.9500580720092916,0.00015,0.00032,2.1333333333333337
TPCN04546,TPCN04436,0.9544534412955464,0.0003,0.00064,2.1333333333333337
TPCN04418,TPCN04328,0.9568764568764568,0.00075,0.0016,2.1333333333333333
TPCN04419,TPCN04330,1.0,0.00075,0.0016,2.1333333333333333
TPCN04051,TPCN03963,0.981798715203426,0.000105,0.000224,2.1333333333333333
TPCN05787,TPCN03728,0.9546511627906976,0.00045,0.00096,2.1333333333333333
TPCN06050,TPCN05335,0.9693877551020408,0.001875,0.004,2.1333333333333333
TPCN05006,TPCN04418,0.954653937947494,0.0016,0.00075,2.1333333333333333
TPCN04850,TPCN04811,0.9900662251655628,0.025,0.053333,2.13332
TPCN05496,TPCN03973,0.9603267211201868,0.000433,0.000203,2.1330049261083746
TPCN06088,TPCN06038,0.9838709677419356,0.001,0.002133,2.133
TPCN05773,TPCN04341,0.9515366430260048,0.000633,0.00135,2.132701421800948
TPCN05118,TPCN03765,0.9583815028901734,0.00037,0.000789,2.1324324324324326
TPCN03876,TPCN03739,0.966346153846154,0.000417,0.000889,2.13189448441247
TPCN06126,TPCN05519,0.951764705882353,0.00068,0.000319,2.1316614420062696
TPCN06287,TPCN06242,1.0,6.1e-05,0.00013,2.1311475409836063
TPCN05322,TPCN04210,0.9675870348139256,0.004667,0.009946,2.1311334904649666
TPCN04995,TPCN04242,0.9761194029850746,0.001976,0.004211,2.1310728744939276
TPCN05026,TPCN04453,1.0,0.001236,0.00058,2.1310344827586207
TPCN05025,TPCN04453,0.98932384341637,0.001236,0.00058,2.1310344827586207
TPCN04279,TPCN03690,0.9753554502369668,0.002444,0.001147,2.13077593722755
TPCN04367,TPCN03927,0.976470588235294,0.001125,0.000528,2.130681818181818
TPCN06017,TPCN04923,0.9820574162679426,0.00291,0.0062,2.1305841924398625
TPCN04444,TPCN03659,0.9880694143167028,0.000613,0.001306,2.130505709624796
TPCN04443,TPCN03659,0.9989035087719298,0.000613,0.001306,2.130505709624796
TPCN04913,TPCN04202,0.9703087885985748,0.0069,0.0147,2.130434782608696
TPCN05379,TPCN05328,0.9701030927835051,0.002034,0.004333,2.1302851524090465
TPCN05230,TPCN05224,0.962852897473997,0.000852,0.0004,2.13
TPCN05704,TPCN04209,0.992797118847539,0.004908,0.010454,2.1299918500407498
TPCN05750,TPCN03599,0.9587217043941412,0.000939,0.002,2.1299254526091587
TPCN00320,TPCN00222,0.962809917355372,0.00054,0.00115,2.1296296296296298
TPCN06084,TPCN03837,1.0,0.001071,0.000503,2.129224652087475
TPCN05404,TPCN04428,0.9975932611311672,0.001467,0.000689,2.1291727140783743
TPCN05712,TPCN05698,0.9987937273823884,0.003053,0.0065,2.12905339010809
TPCN05440,TPCN05002,0.963953488372093,0.000783,0.001667,2.128991060025543
TPCN05017,TPCN03540,0.9624365482233502,0.001357,0.002889,2.128960943257185
TPCN06128,TPCN05408,0.9737827715355806,0.000667,0.00142,2.1289355322338834
TPCN02338,TPCN02244,0.9789473684210528,0.002401,0.005111,2.1286963765097875
TPCN00985,TPCN00915,0.983160621761658,0.004933,0.0105,2.1285221974457738
TPCN05966,TPCN05357,0.9988179669030732,0.005533,0.0026,2.128076923076923
TPCN04613,TPCN04507,0.9883040935672516,0.000188,0.0004,2.1276595744680855
TPCN05313,TPCN04266,0.9761620977353992,0.006,0.00282,2.127659574468085
TPCN04331,TPCN04266,0.9761620977353992,0.006,0.00282,2.127659574468085
TPCN05389,TPCN05052,0.97239263803681,0.0018,0.000846,2.127659574468085
TPCN06076,TPCN04274,0.9602272727272728,0.001222,0.0026,2.127659574468085
TPCN03835,TPCN03699,0.9842767295597484,0.000517,0.0011,2.127659574468085
TPCN05469,TPCN04552,0.9601406799531068,0.0006,0.000282,2.1276595744680846
TPCN06052,TPCN03742,0.9620563035495716,0.001872,0.00088,2.127272727272727
TPCN06233,TPCN05519,0.9763872491145218,0.00015,0.000319,2.126666666666667
TPCN04009,TPCN03912,0.9564660691421256,0.000158,0.000336,2.1265822784810124
TPCN06138,TPCN05416,0.9567251461988304,0.000577,0.001227,2.1265164644714036
TPCN05367,TPCN03694,0.9500580720092916,0.002375,0.001117,2.1262309758281113
TPCN02812,TPCN02617,0.9767206477732794,0.000246,0.000523,2.1260162601626016
TPCN05096,TPCN03708,0.967816091954023,0.0005,0.001063,2.126
TPCN05357,TPCN03897,0.9680851063829788,0.0026,0.001223,2.125919869174162
TPCN05005,TPCN04694,1.0,0.001613,0.003429,2.125852448853069
TPCN06218,TPCN05494,0.9673123486682808,0.000207,0.00044,2.1256038647342996
TPCN06126,TPCN05518,0.9530516431924884,0.00068,0.00032,2.125
TPCN05382,TPCN04603,0.9526686807653576,0.002,0.00425,2.125
TPCN03763,TPCN03618,0.953072625698324,0.0008,0.0017,2.125
TPCN04404,TPCN04326,1.0,0.0008,0.0017,2.125
TPCN01490,TPCN01299,0.9612121212121212,0.0004,0.00085,2.125
TPCN04326,TPCN03763,0.9534127843987,0.0017,0.0008,2.125
TPCN05868,TPCN04718,0.9717194570135748,4e-05,8.5e-05,2.125
TPCN04299,TPCN03867,0.957983193277311,0.002,0.00425,2.125
TPCN05138,TPCN04662,0.97265625,0.000289,0.000136,2.125
TPCN04521,TPCN04416,0.9878048780487804,0.00036,0.000765,2.1249999999999996
TPCN04915,TPCN04878,0.985781990521327,0.006723,0.014286,2.1249442213297636
TPCN05357,TPCN03677,0.983451536643026,0.0026,0.001224,2.1241830065359477
TPCN03863,TPCN03732,0.9516129032258064,0.000444,0.000943,2.123873873873874
TPCN04707,TPCN03971,0.9691817215727948,9.7e-05,0.000206,2.1237113402061856
TPCN04708,TPCN03971,0.9691817215727948,9.7e-05,0.000206,2.1237113402061856
TPCN04913,TPCN04262,0.9550827423167848,0.0069,0.00325,2.123076923076923
TPCN06138,TPCN04351,0.9831932773109244,0.000577,0.001225,2.123050259965338
TPCN06139,TPCN04351,0.9699879951980792,0.000577,0.001225,2.123050259965338
TPCN06000,TPCN05955,0.9789473684210528,0.003533,0.0075,2.1228417775261814
TPCN04418,TPCN03630,0.997563946406821,0.00075,0.001592,2.122666666666667
TPCN05357,TPCN04351,0.9846335697399528,0.0026,0.001225,2.122448979591837
TPCN04018,TPCN03579,0.9989417989417988,0.005,0.002356,2.122241086587436
TPCN06175,TPCN03758,0.9544924154025672,0.000385,0.000817,2.1220779220779225
TPCN06176,TPCN03758,0.9544924154025672,0.000385,0.000817,2.1220779220779225
TPCN04358,TPCN03822,0.9822695035460992,0.001167,0.00055,2.1218181818181816
TPCN04358,TPCN03821,0.9579929988331388,0.001167,0.00055,2.1218181818181816
TPCN06072,TPCN04981,0.9561855670103092,0.001257,0.002667,2.1217183770883055
TPCN05773,TPCN04343,0.9644128113879004,0.000633,0.001343,2.1216429699842023
TPCN05185,TPCN05149,1.0,0.000107,0.000227,2.121495327102804
TPCN05322,TPCN04291,0.9699879951980792,0.004667,0.0022,2.121363636363636
TPCN06139,TPCN03677,0.9664268585131894,0.000577,0.001224,2.121317157712305
TPCN06138,TPCN03677,0.9561611374407584,0.000577,0.001224,2.121317157712305
TPCN05540,TPCN05489,0.9959893048128342,0.000223,0.000473,2.1210762331838566
TPCN05829,TPCN03915,0.9987937273823884,0.000157,0.000333,2.121019108280255
TPCN05829,TPCN05511,0.9963898916967509,0.000157,0.000333,2.121019108280255
TPCN04371,TPCN04285,0.9892344497607656,0.0011,0.002333,2.1209090909090906
TPCN05749,TPCN04300,0.974472807991121,0.000943,0.002,2.1208907741251326
TPCN06047,TPCN05749,0.9752808988764043,0.002,0.000943,2.1208907741251326
TPCN04275,TPCN03686,0.9528907922912204,0.002545,0.0012,2.1208333333333336
TPCN05246,TPCN04828,0.9516129032258064,0.113103,0.053333,2.120694504340652
TPCN06197,TPCN05469,0.9859976662777128,0.000283,0.0006,2.1201413427561837
TPCN06197,TPCN05468,0.997666277712952,0.000283,0.0006,2.1201413427561837
TPCN05712,TPCN03644,0.9703791469194312,0.003053,0.00144,2.120138888888889
TPCN05025,TPCN03809,0.9578947368421052,0.001236,0.000583,2.1200686106346485
TPCN05026,TPCN03809,0.9680851063829788,0.001236,0.000583,2.1200686106346485
TPCN05547,TPCN05498,0.9673278879813302,0.0002,0.000424,2.12
TPCN06073,TPCN04273,0.9808383233532936,0.00125,0.00265,2.12
TPCN05778,TPCN05144,0.9517795637198624,0.00053,0.00025,2.1199999999999997
TPCN06178,TPCN05060,0.9506437768240344,0.000367,0.000778,2.1198910081743874
TPCN06138,TPCN03897,1.0,0.000577,0.001223,2.119584055459272
TPCN06139,TPCN03897,0.976913730255164,0.000577,0.001223,2.119584055459272
